,Name,lat,lon
588,CCA 180th and Glenburn Torrance,33.867939,-118.330409
589,CCA 180th and Glenburn Torrance B,33.867939,-118.330409
590,CCA 182nd St Van Ness Torrance,33.865569,-118.317803
591,CCA 182nd St Van Ness Torrance B,33.865569,-118.317803
592,CCA 190th and Cranbrook,33.8583,-118.335988
593,CCA 190th and Cranbrook B,33.8583,-118.335988
594,CCA 30th & Cabrillo,33.717396,-118.296207
595,CCA 30th & Cabrillo,33.717418,-118.296162
596,CCA 30th & Cabrillo B,33.717396,-118.295807
597,CCA 30th & Cabrillo B,33.717418,-118.296162
598,CCA Averill,33.735391,-118.307771
599,CCA Averill B,33.735391,-118.307771
600,CCA Balboa Pier East,33.600613,-117.899686
601,CCA Balboa Pier East B,33.600613,-117.899686
602,CCA Balboa Pier West,33.601416,-117.901443
603,CCA Balboa Pier West B,33.601416,-117.901443
604,CCA Barbara and 35th,33.715584,-118.303802
605,CCA Barbara and 35th B,33.715584,-118.303802
606,CCA Beachwood and Chandler,34.178697,-118.326179
607,CCA Beachwood and Chandler B,34.178697,-118.326179
608,CCA Del Amo & Crenshaw,33.846801,-118.328735
609,CCA Del Amo & Crenshaw B,33.846801,-118.328735
610,CCA El Molino,34.18452,-118.134408
611,CCA El Molino B,34.18452,-118.134408
612,CCA Hamilton San Pedro,33.716674,-118.309903
613,CCA Hamilton San Pedro B,33.716674,-118.309903
614,CCA Hermosa Beach 10th St,33.86322,-118.387819
615,CCA Hermosa Beach 10th St B,33.86322,-118.387819
616,CCA Idaho and Bundy,34.038451,-118.461625
617,CCA Idaho and Bundy B,34.038451,-118.461625
618,CCA Janet,36.741798,-119.672703
619,CCA Janet B,36.741798,-119.672703
620,CCA Jeffries,34.085236,-118.223757
621,CCA Jeffries B,34.085236,-118.223757
622,CCA Kenwood,33.845612,-118.298045
623,CCA Kenwood B,33.845612,-118.298045
624,CCA Oros,34.085791,-118.229687
625,CCA Oros B,34.085791,-118.229687
626,CCA Patton,33.731549,-118.30562
627,CCA Patton B,33.731549,-118.30562
628,CCA Pepper,34.089558,-118.226068
629,CCA Pepper B,34.089558,-118.226068
630,CCA Riverdale,34.091691,-118.233978
631,CCA Riverdale B,34.091691,-118.233978
632,CCA Shoredale,34.090563,-118.232573
633,CCA Shoredale B,34.090563,-118.232573
634,CCA Smog City,33.847103,-118.313831
635,CCA Smog City B,33.847103,-118.313831
636,CCA SP-10,33.707768,-118.287933
637,CCA SP-10 B,33.707768,-118.287933
638,CCA SP-11,33.711518,-118.291148
639,CCA SP-11,33.720598,-118.290591
640,CCA SP-11 B,33.711518,-118.291148
641,CCA SP-11 B,33.720598,-118.290591
642,CCA SP-12,33.746124,-118.302035
643,CCA SP-12 B,33.746124,-118.302035
644,CCA SP-2,33.709614,-118.28797
645,CCA SP-2 B,33.709614,-118.28797
646,CCA SP-3,33.73881,-118.298955
647,CCA SP-3 B,33.73881,-118.298955
648,CCA SP-4,33.758962,-118.294998
649,CCA SP-4 B,33.758962,-118.294998
650,CCA SP-6,33.717871,-118.295976
651,CCA SP-6 B,33.717871,-118.295976
652,CCA SP-7,33.755316,-118.305554
653,CCA SP-7 B,33.755316,-118.305554
654,CCA Torrance Pacific and Maricopa,33.839356,-118.322067
655,CCA Torrance Pacific and Maricopa B,33.839356,-118.322067
656,CCA w-6,33.797277,-118.267473
657,CCA w-6 B,33.797277,-118.267473
658,CCA W-7,33.795551,-118.260944
659,CCA W-7 B,33.795551,-118.260944
660,CCA W-8,33.787071,-118.25547
661,CCA W-8 B,33.787071,-118.25547
662,CCA-YorbaLinda1,33.886998,-117.804726
663,CCA-YorbaLinda1 B,33.886998,-117.804726
664,CCASP-06,33.722519,-118.299915
665,CCASP-06 B,33.722519,-118.299915
666,CCASP-08,33.72934,-118.307823
667,CCASP-08 B,33.72934,-118.307823
668,CCASP-10,33.720125,-118.306639
669,CCASP-10 B,33.720125,-118.306639
670,CCAW-2,33.788154,-118.244492
671,CCAW-2 B,33.788154,-118.244492
672,CCAW-5,33.775313,-118.267881
673,CCAW-5 B,33.775313,-118.267881
674,CCAW-6,33.786567,-118.276473
675,CCAW-6 B,33.786567,-118.276473
676,CCAW-8,33.771583,-118.260078
677,CCAW-8 B,33.771583,-118.260078
678,CCAW1,33.790142,-118.248639
679,CCAW1 B,33.790142,-118.248639
680,cde-purpleair-01,33.310584,-111.932739
681,cde-purpleair-01 B,33.310584,-111.932739
682,Cedar Cove,41.131434,-111.927977
683,Cedar Cove B,41.131434,-111.927977
684,Centerville,40.911197,-111.875915
685,CENTRO CULTURAL MORAVIA,6.27633,-75.564411
686,CENTRO CULTURAL MORAVIA B,6.27633,-75.564411
687,Chancellor Drive,50.64414,-120.335629
688,Chancellor Drive B,50.64414,-120.335629
689,Chanceux,38.742044,-76.195184
690,Chanceux B,38.742044,-76.195184
691,Chapmantown,39.725182,-121.821757
692,Chapmantown B,39.725182,-121.821757
693,Chappel Place P1,49.162677,-123.858531
694,Chappel Place P2,49.162677,-123.858531
695,Chateau at Fallon Crossing,37.736336,-121.864774
696,Chateau at Fallon Crossing B,37.736336,-121.864774
697,chatou,48.896294,2.154951
698,chatou B,48.896294,2.154951
699,Chemainus Elementary,48.930724,-123.733381
700,Chemainus Elementary B,48.930724,-123.733381
701,Chemainus Secondary,48.928602,-123.724545
702,Chemainus Secondary B,48.928602,-123.724545
703,Cherry Hill,48.114061,-123.444095
704,Cherry Hill B,48.114061,-123.444095
705,Chesterfield MO,38.658071,-90.522132
706,Chesterfield MO B,38.658071,-90.522132
707,Chorley South,53.645696,-2.640318
708,Chorley South B,53.645696,-2.640318
709,Chubbuck,42.923125,-112.466373
710,"Churchwood, Fittleworth, West Sussex, RH20 1HP, UK",50.970249,-0.551447
711,"Churchwood, Fittleworth, West Sussex, RH20 1HP, UK B",50.970249,-0.551447
712,City of Emmett,43.876838,-116.49614
713,City of Emmett B,43.876838,-116.49614
714,Claremont Blvd,37.862162,-122.246619
715,Claremont Blvd B,37.862162,-122.246619
716,Claremont_01,34.125368,-117.726098
717,Claremont_01 B,34.125368,-117.726098
718,"Clark Drive, Vancouver",49.260302,-123.077142
719,"Clark Drive, Vancouver 2",49.260291,-123.077777
720,"Clark Drive, Vancouver 2 B",49.260291,-123.077777
721,"Clark Drive, Vancouver B",49.260302,-123.077142
722,ClarkDrive at 11th,49.260308,-123.077949
723,ClarkDrive at 11th B,49.260308,-123.077949
724,Clean Air Carlina - Myers Park Baptist Church,35.187642,-80.831175
725,Clean Air Carlina - Myers Park Baptist Church B,35.187642,-80.831175
726,Clean Air Carolina,35.930507,-78.953888
727,Clean Air Carolina - Cherokee Welcome Center,35.483137,-83.315914
728,Clean Air Carolina - Cherokee Welcome Center B,35.483137,-83.315914
729,Clean Air Carolina - Hendersonville,35.315834,-82.460722
730,Clean Air Carolina - Hendersonville B,35.315834,-82.460722
731,Clean Air Carolina - PARI,35.19996,-82.873526
732,Clean Air Carolina - PARI B,35.19996,-82.873526
733,Clean Air Carolina - Pisgah Forest,35.285401,-82.687372
734,Clean Air Carolina - Pisgah Forest B,35.285401,-82.687372
735,Clean Air Carolina - Walnut Branch,35.376694,-83.629564
736,Clean Air Carolina - Walnut Branch B,35.376694,-83.629564
737,Clean Air Carolina / NC Coastal Federation WB Loop,34.217258,-77.805232
738,Clean Air Carolina / NC Coastal Federation WB Loop B,34.217258,-77.805232
739,Clean Air Carolina Abbots Creek Elementary,35.901716,-78.578825
740,Clean Air Carolina Abbots Creek Elementary B,35.901716,-78.578825
741,Clean Air Carolina Alexander County,35.930378,-81.168005
742,Clean Air Carolina Alexander County B,35.930378,-81.168005
743,Clean Air Carolina Asheville MakerSpace,35.587382,-82.554709
744,Clean Air Carolina Asheville MakerSpace B,35.587382,-82.554709
745,Clean Air Carolina B,35.930507,-78.953888
746,Clean Air Carolina Burke County,35.748435,-81.686545
747,Clean Air Carolina Burke County B,35.748435,-81.686545
748,Clean Air Carolina Catawba County,35.729616,-81.343537
749,Clean Air Carolina Catawba County B,35.729616,-81.343537
750,Clean Air Carolina Coulwood West,35.302235,-80.946118
751,Clean Air Carolina Coulwood West B,35.302235,-80.946118
752,Clean Air Carolina Historic Montford,35.606814,-82.56709
753,Clean Air Carolina Historic Montford B,35.606814,-82.56709
754,Clean Air Carolina Howe Creek Wilmington,34.252921,-77.793399
755,Clean Air Carolina Howe Creek Wilmington B,34.252921,-77.793399
756,Clean Air Carolina Lake Julian,35.471589,-82.529114
757,Clean Air Carolina Lake Julian B,35.471589,-82.529114
758,Clean Air Carolina Madison County,35.794396,-82.652225
759,Clean Air Carolina Madison County B,35.794396,-82.652225
760,Clean Air Carolina Matthews PM2.5 monitor,35.117733,-80.740243
761,Clean Air Carolina Matthews PM2.5 monitor B,35.117733,-80.740243
762,Clean Air Carolina Midtown,35.212325,-80.836624
763,Clean Air Carolina Midtown B,35.212325,-80.836624
764,Clean Air Carolina Monkey Junction,34.148355,-77.881374
765,Clean Air Carolina Monkey Junction B,34.148355,-77.881374
766,Clean Air Carolina Northwood Estates,35.276679,-80.858849
767,Clean Air Carolina Northwood Estates,35.276615,-80.859122
768,Clean Air Carolina Northwood Estates B,35.276679,-80.858849
769,Clean Air Carolina Northwood Estates B,35.276615,-80.859122
770,Clean Air Carolina NW Raleigh,35.896911,-78.733141
771,Clean Air Carolina NW Raleigh B,35.896911,-78.733141
772,Clean Air Carolina Oaklawn Park,35.25573,-80.84566
773,Clean Air Carolina Oaklawn Park B,35.25573,-80.84566
774,Clean Air Carolina RCCC,35.640175,-80.480634
775,Clean Air Carolina RCCC B,35.640175,-80.480634
776,Clean Air Carolina RCCC South Campus,35.437746,-80.659763
777,Clean Air Carolina RCCC South Campus B,35.437746,-80.659763
778,Clean Air Carolina Sandyfield,34.361116,-78.308278
779,Clean Air Carolina Sandyfield B,34.361116,-78.308278
780,Clean Air Carolina Sunnydale ,34.1769,-77.931766
781,Clean Air Carolina Sunnydale  B,34.1769,-77.931766
782,Clean Air Carolina Washington Heights,35.253171,-80.857909
783,Clean Air Carolina Washington Heights B,35.253171,-80.857909
784,Clean Air Carolina West Asheville,35.577614,-82.5928
785,Clean Air Carolina West Asheville B,35.577614,-82.5928
786,Clean Air Carolina Wilmington Historic District,34.232912,-77.945661
787,Clean Air Carolina Wilmington Historic District B,34.232912,-77.945661
788,Clean Air Carolina/Earthshine Nature Trails,35.204603,-82.565394
789,Clean Air Carolina/Earthshine Nature Trails B,35.204603,-82.565394
790,Clean Air Council test PAII,39.951003,-75.172084
791,Clean Air Council test PAII B,39.951003,-75.172084
792,cleanairplan.ca-Gitanyow-01,55.269767,-128.074376
793,cleanairplan.ca-Gitanyow-01 B,55.269767,-128.074376
794,cleanairplan.ca-Hazelton-01,55.255696,-127.674083
795,cleanairplan.ca-Hazelton-01 B,55.255696,-127.674083
796,cleanairplan.ca-Telkwa-01,54.696501,-127.051695
797,cleanairplan.ca-Telkwa-01 B,54.696501,-127.051695
798,Clear Run Creek,34.232584,-77.856046
799,Clear Run Creek B,34.232584,-77.856046
800,"Clearwater, BC",51.646801,-120.04574
801,"Clearwater, BC B",51.646801,-120.04574
802,Cliffdwellers,36.743892,-111.763644
803,Cliffdwellers B,36.743892,-111.763644
804,"Clinton Hill, Brooklyn",40.687894,-73.963808
805,"Clinton Hill, Brooklyn B",40.687894,-73.963808
806,Clintonville Air Safety Station,40.02261,-82.999292
807,Clintonville Air Safety Station B,40.02261,-82.999292
808,Cloer,34.89392,-84.765511
809,Cloer B,34.89392,-84.765511
810,Clover Basin Consulting,40.138184,-105.168028
811,Clover Basin Consulting B,40.138184,-105.168028
812,Club West Discovery,33.293854,-112.097197
813,Club West Discovery B,33.293854,-112.097197
814,Clyde,35.527256,-82.895241
815,Clyde B,35.527256,-82.895241
816,CMU CAPS PPA 008,,
817,CMU CAPS PPA 008 B,40.437926,-79.955642
818,CMU CAPS PPA 009,,
819,CMU CAPS PPA 009 B,40.437926,-79.955642
820,CMU CAPS PPA 010,40.437926,-79.955642
821,CMU CAPS PPA 010 B,40.437926,-79.955642
822,CMU CAPS PPA 011,40.437926,-79.955242
823,CMU CAPS PPA 011 B,40.437926,-79.955242
824,CMU CAPS PPA 012,,
825,CMU CAPS PPA 012 B,40.437926,-79.955642
826,Coachella city P1,33.700258,-116.207652
827,Coachella City P2,33.700258,-116.207652
828,Coastal Peak,33.601303,-117.808196
829,Coastal Peak B,33.601303,-117.808196
830,Cobble Hill El,48.692729,-123.589758
831,Cobble Hill El B,48.692729,-123.589758
832,Cobble Knoll,40.77445,-111.88332
833,Cobble Knoll B,40.77445,-111.88332
834,Coldwater Drive,50.657977,-120.263954
835,Coldwater Drive B,50.657977,-120.263954
836,Colita TX,30.882373,-94.989144
837,Colita TX B,30.882373,-94.989144
838,College Canyon Inside,34.609423,-120.134709
839,College Canyon Inside B,34.609423,-120.134709
840,College Canyon Outside,34.609341,-120.134755
841,College Canyon Outside B,34.609341,-120.134755
842,College Greens,38.552814,-121.402482
843,College Greens B,38.552814,-121.402482
844,College Park,38.993609,-76.945783
845,College Park,45.31029,-122.966891
846,College Park B,38.993609,-76.945783
847,College Park B,45.31029,-122.966891
848,"College Park, Maryland ",38.993759,-76.945204
849,"College Park, Maryland  B",38.993759,-76.945204
850,College Terrace,37.424153,-122.151823
851,College Terrace B,37.424153,-122.151823
852,Coloma,38.797192,-120.909669
853,Coloma B,38.797192,-120.909669
854,Colonial Acres,40.25738,-79.158021
855,Colonial Acres B,40.25738,-79.158021
856,Colony Park,35.494594,-120.666478
857,Colony Park B,,
858,Colorado Springs North,38.936838,-104.827702
859,Colorado Springs North B,,
860,Colton,34.05587,-117.3063
861,Colton B,34.05587,-117.3063
862,Columbus Parkway,38.134271,-122.197826
863,Columbus Parkway B,38.134271,-122.197826
864,COMFAMA - Claustro,6.245706,-75.563842
865,COMFAMA - Claustro,6.245706,-75.563842
866,COMFAMA - Claustro B,6.245706,-75.563842
867,COMFAMA - Claustro B,6.245706,-75.563842
868,Community Forklift ,38.945981,-76.936287
869,Community Forklift,38.945984,-76.936435
870,Community Forklift  B,38.945981,-76.936287
871,Community Forklift B,38.945984,-76.936435
872,Concord,37.969026,-122.015881
873,Concord B,37.969026,-122.015881
874,Conlig,54.634158,-5.672035
875,Conlig B,54.634158,-5.672035
876,Control,37.351821,-121.896093
877,Control B,37.351821,-121.896093
878,Cooks Gap,-32.373649,149.709531
879,Cooks Gap B,-32.373649,149.709531
880,"Corinth, VT",44.033667,-72.247786
881,"Corinth, VT B",44.033667,-72.247786
882,Corner of Chatham and Texas Street,30.677903,-88.058356
883,Corner of Chatham and Texas Street B,30.677903,-88.058356
884,Coronel Plaza,33.784696,-118.391534
885,Coronel Plaza B,33.784696,-118.391534
886,Cosgriff Catholic School,40.727629,-111.824421
887,Cosgriff Catholic School B,40.727629,-111.824421
888,Coto de Caza,33.592598,-117.590113
889,Coto de Caza B,33.592598,-117.590113
890,"Cottage Grove, Mn.",44.824223,-92.941143
891,"Cottage Grove, Mn. B",44.824223,-92.941143
892,Cottage Lake East,47.74999,-122.07109
893,Cottage Lake East B,47.74999,-122.07109
894,Coventry township,40.988945,-81.578474
895,Coventry township B,40.988945,-81.578474
896,Cowan Park area,43.157759,-80.768936
897,Cowan Park area B,43.157759,-80.768936
898,Cowichan Estuary Nature Ctr.,48.742616,-123.627424
899,Cowichan Estuary Nature Ctr. B,48.742616,-123.627424
900,Cragmont / Berkeley Hills,37.891867,-122.262727
901,Cragmont / Berkeley Hills B,37.891867,-122.262727
902,Cranbrook,40.02499,-83.039246
903,Cranbrook B,40.02499,-83.039246
904,Cranbrook City Hall,49.510692,-115.76715
905,Cranbrook City Hall B,49.510692,-115.76715
906,"Crassier, Switzerland ",46.375301,6.166494
907,"Crassier, Switzerland  B",46.375301,6.166494
908,Creative Montessori School,33.480218,-86.796337
909,Creative Montessori School B,33.480218,-86.796337
910,Creekside Park,40.664058,-111.849054
911,Creekside Park B,40.664058,-111.849054
912,Crestwood Rd,49.164038,-123.837794
913,Crestwood Rd B,,
914,Crestwood Road,49.164055,-123.838094
915,Crestwood Road B,49.164055,-123.838094
916,Crondall Weather,51.234964,-0.860451
917,Crondall Weather B,51.234964,-0.860451
918,Cross Creek,33.085509,-96.726779
919,Cross Creek B,33.085509,-96.726779
920,"Crump Farm - Wylliesburg, VA",36.844269,-78.555124
921,"Crump Farm - Wylliesburg, VA B",36.844269,-78.555124
922,CSU Stanislaus Naraghi,37.523452,-120.854731
923,CSU Stanislaus Naraghi B,37.523452,-120.854731
924,CSUB,35.350193,-119.094034
925,CSUB B,35.350193,-119.094034
926,"Cupertino, CA",37.302643,-122.058282
927,"Cupertino, CA B",37.302643,-122.058282
928,Curtis_JKM,34.100237,-118.13673
929,Curtis_JKM B,34.100237,-118.13673
930,CVC,33.792329,-118.222761
931,CVC B,33.792329,-118.222761
932,"Cypress Village, Irvine, CA",33.681255,-117.757745
933,"Cypress Village, Irvine, CA B",33.681255,-117.757745
934,D4c4,34.032463,-118.395863
935,D4c4 B,34.032463,-118.395863
936,D4f8,34.07907,-118.368835
937,D4f8 B,34.07907,-118.368835
938,D52A,34.032463,-118.395863
939,D52A B,34.032463,-118.395863
940,"Damascus, MD",39.265518,-77.188568
941,"Damascus, MD B",39.265518,-77.188568
942,Dane St & Village St. ,42.380975,-71.104366
943,Dane St & Village St.  B,42.380975,-71.104366
944,Daughn,34.716876,-86.775358
945,Daughn B,34.716876,-86.775358
946,Davis (Ivy Town 2),38.553649,-121.737844
947,Davis (Ivy Town 2) B,38.553649,-121.737844
948,Davis (Ivy Town),38.553649,-121.73749
949,Davis (Ivy Town) B,38.553649,-121.73749
950,Davis 3 - Weber State University,41.098559,-111.981496
951,Davis 3 - Weber State University B,41.098559,-111.981496
952,Dayboro,-27.1794,152.831866
953,Dayboro B,-27.1794,152.831866
954,Daybreak Soda Row,40.544438,-112.000486
955,Daybreak Soda Row B,40.544438,-112.000486
956,Dayton,39.238097,-76.993211
957,Dayton B,39.238097,-76.993211
958,Decorah 2,43.315998,-91.771197
959,Decorah 2 B,43.315998,-91.771197
960,"Decorah, IA",43.300076,-91.791568
961,"Decorah, IA B",43.300076,-91.791568
962,Del Amo Hawthorne P1,33.848677,-118.353846
963,Del Amo Hawthorne P2,33.848677,-118.353846
964,Del Rio,32.974401,-115.512698
965,Del Rio B,32.974401,-115.512698
966,"Department of Physics, University of Ghana, Legon, Accra, Ghana",5.651342,-0.185526
967,"Department of Physics, University of Ghana, Legon, Accra, Ghana B",5.651342,-0.185526
968,DES Office,34.700689,-86.724461
969,DES Office B,34.700689,-86.724461
970,Didsbury,51.667636,-114.124935
971,Didsbury B,51.667636,-114.124935
972,Digital Bear Consulting,38.78409,-77.494766
973,Digital Bear Consulting B,38.78409,-77.494766
974,Discovery School,48.653296,-123.652244
975,Discovery School B,48.653296,-123.652244
976,Donnelly Science Building,39.345847,-76.621533
977,Donnelly Science Building B,39.345847,-76.621533
978,Donvale,-37.801818,145.193758
979,Donvale B,-37.801818,145.193758
980,DopplerDon Wx,41.285917,-72.872663
981,DopplerDon Wx B,41.285917,-72.872663
982,Dorchester 01,40.789931,-111.893764
983,Dorchester 01 B,40.789931,-111.893764
984,Douglas,40.75631,-111.85962
985,Douglas 2,40.774964,-111.846941
986,Douglas 2 B,40.774964,-111.846941
987,Douglas B,,
988,Dover St. Mary's P1,40.74148,-111.818374
989,Dover St. Mary's P2,40.74148,-111.818374
990,Downtown Benicia,38.05337,-122.158814
991,Downtown Benicia B,38.05337,-122.158814
992,Downtown New Orleans,29.943491,-90.06983
993,Downtown New Orleans,,
994,Downtown New Orleans B,29.943491,-90.06983
995,Downtown New Orleans B,,
996,Downtown Palisade,39.11182,-108.352371
997,Downtown Palisade B,39.11182,-108.352371
998,Downtown Petaluma,38.23408,-122.637774
999,Downtown Petaluma B,38.23408,-122.637774
1000,Draper 4,40.474195,-111.883285
1001,Draper 4 B,40.474195,-111.883285
1002,Draper 5,40.47493,-111.883156
1003,Draper Bench,40.475761,-111.885445
1004,Draper CH,40.507019,-111.88668
1005,Draper CH B,40.507019,-111.88668
1006,Draper East,40.516413,-111.839671
1007,Draper East B,40.516413,-111.839671
1008,"Draper, UT",40.531727,-111.831501
1009,"Draper, UT B",40.531727,-111.831501
1010,Duarte Hills,34.152012,-117.934018
1011,Duarte Hills B,34.152012,-117.934018
1012,Dublin,37.709288,-121.921872
1013,Dublin B,37.709288,-121.921872
1014,Dubuque Iowa,42.52289,-90.660167
1015,Dubuque Iowa B,42.52289,-90.660167
1016,Duckworth,40.488696,-111.857173
1017,Duckworth B,40.488696,-111.857173
1018,Duke Farms,40.544741,-74.622786
1019,Duke Farms B,40.544741,-74.622786
1020,"Dunn43, Kitimat",54.06868,-128.64299
1021,"Dunn43, Kitimat B",54.06868,-128.64299
1022,Dunster Drive neighborhood,43.686232,-72.289804
1023,Dunster Drive neighborhood B,43.686232,-72.289804
1024,Duwamish #1,47.560015,-122.338254
1025,Duwamish #1 B,47.560015,-122.338254
1026,Dyacon,41.764022,-111.819599
1027,Dyacon B,41.764022,-111.819599
1028,Eagle Bay Elementary P1,40.980967,-111.929151
1029,Eagle Bay Elementary P2,40.980967,-111.929151
1030,Eagle Hill,37.472996,-122.249894
1031,Eagle Hill B,37.472996,-122.249894
1032,Eagle Spring Lake,42.8538,-88.4355
1033,Eagle Spring Lake B,42.8538,-88.4355
1034,Eaglerock Village,37.750268,-97.2472
1035,Eaglerock Village B,37.750268,-97.2472
1036,EaglesNest,45.312445,-111.812533
1037,EaglesNest B,45.312445,-111.812533
1038,Eaglewood,40.83605,-111.91104
1039,Eaglewood B,40.83605,-111.91104
1040,East Altadena,34.17797,-118.099329
1041,East Altadena B,34.17797,-118.099329
1042,East Heber,40.50605,-111.314979
1043,East Heber B,40.50605,-111.314979
1044,East Hollywood,34.088502,-118.300481
1045,East Hollywood B,34.088502,-118.300481
1046,East Mill Creek,40.692387,-111.810172
1047,East Mill Creek B,40.692387,-111.810172
1048,East Murray P1,40.634929,-111.837258
1049,East Murray P2,40.634929,-111.837258
1050,East Porpoise Bay - Sechelt BC Canada,49.489131,-123.750005
1051,East Porpoise Bay - Sechelt BC Canada B,49.489131,-123.750005
1052,Echo Park P1,34.073635,-118.268681
1053,Echo Park P2,34.073635,-118.268681
1054,ECV_stanthony,33.563327,-116.072799
1055,ECV_stanthony B,33.563327,-116.072799
1056,Eden Wolf Creek,41.325,-111.815245
1057,Eden Wolf Creek B,41.325,-111.815245
1058,edr1205,29.940266,-90.075035
1059,edr1205 B,29.940266,-90.075035
1060,Eggy's House,38.681438,-121.126625
1061,Eggy's House B,38.681438,-121.126625
1062,Ehrbar Farm,41.261765,-111.723532
1063,Ehrbar Farm B,41.261765,-111.723532
1064,Ehv mobile,51.410708,5.454973
1065,Ehv mobile B,51.410708,5.454973
1066,Eindhoven outside,51.427492,5.515539
1067,Eindhoven outside B,51.427492,5.515539
1068,Eindhoven2,51.425911,5.515985
1069,Eindhoven2 B,51.425911,5.515985
1070,"Einsiedeln, Switzerland",47.126427,8.752837
1071,"Einsiedeln, Switzerland B",47.126427,8.752837
1072,El Camino Real/Valle Vista,38.120362,-122.241011
1073,El Camino Real/Valle Vista B,38.120362,-122.241011
1074,El Cerrito - Rust - Ohlone Greenway,37.906472,-122.301588
1075,El Cerrito - Rust - Ohlone Greenway B,37.906472,-122.301588
1076,El Dorado Hills,38.672415,-121.091009
1077,El Dorado Hills B,38.672415,-121.091009
1078,"El Monte, CA",34.066623,-118.052747
1079,"El Monte, CA B",34.066623,-118.052747
1080,El Sobrante Manor,37.98261,-122.295859
1081,El Sobrante Manor B,37.98261,-122.295859
1082,Eleda Drive,33.795894,-118.348419
1083,Eleda Drive B,33.795894,-118.348419
1084,Elite Weather Systems NZ Trial,-37.794074,175.255322
1085,Elite Weather Systems NZ Trial B,-37.794074,175.255322
1086,"Elizabeth, CO",39.404252,-104.553031
1087,"Elizabeth, CO B",39.404252,-104.553031
1088,Elkhorn,48.409124,-114.421354
1089,Elkhorn B,48.409124,-114.421354
1090,Ellison Royal 2,29.031208,-80.935472
1091,Ellison Royal 2 B,29.031208,-80.935472
1092,Emigration Canyon,40.778155,-111.758007
1093,Emigration Canyon B,40.778155,-111.758007
1094,Emigration Place,40.762579,-111.776668
1095,Emigration Place B,40.762579,-111.776668
1096,Enatai,47.588518,-122.199141
1097,Enatai B,47.588518,-122.199141
1098,Encinitas,33.063023,-117.246441
1099,"Endicott, NY",42.10921,-76.072084
1100,"Endicott, NY B",42.10921,-76.072084
1101,Ensign P1,40.787948,-111.88682
1102,Ensign P2,40.787948,-111.88682
1103,Enterprise,41.1134,-111.745645
1104,Eric J Wolfe,19.566209,-155.963168
1105,Eric J Wolfe B,19.566209,-155.963168
1106,Esborn Road Dahlonega,34.569603,-83.935237
1107,Esborn Road Dahlonega B,34.569603,-83.935237
1108,Eva Road P1,49.159214,-123.723077
1109,Eva Road P2,49.159214,-123.723077
1110,Evergreen San Jose,37.296981,-121.764859
1111,Evergreen San Jose B,37.296981,-121.764859
1112,F.M. 3000,30.360421,-97.328943
1113,F.M. 3000 B,30.360421,-97.328943
1114,Fabreville Laval QC,45.564082,-73.843936
1115,Fabreville Laval QC B,45.564082,-73.843936
1116,Fair Grounds,38.149868,-122.237466
1117,Fair Grounds B,38.149868,-122.237466
1118,Fair Oaks/Huntington,34.10671,-118.15067
1119,Fair Oaks/Huntington B,,
1120,Fairbanks,64.84741,-147.97638
1121,Fairbanks 2,64.847323,-147.9751
1122,Fairbanks 2 B,,
1123,Fairbanks B,64.84741,-147.97638
1124,Fairview West Pacifica,37.619596,-122.487844
1125,Fairview West Pacifica B,37.619596,-122.487844
1126,Farm 2 miles south of Roberts,40.589275,-88.184932
1127,Farm 2 miles south of Roberts B,40.589275,-88.184932
1128,Farm Sophia,-28.05114,28.449844
1129,Farm Sophia B,-28.05114,28.449844
1130,Farmington Ranches,40.9874,-111.9286
1131,Farmington Ranches B,40.9874,-111.9286
1132,Farrell Home Indoors,35.584324,-78.800013
1133,Farrell Home Indoors B,35.584324,-78.800013
1134,Farrell Home Outside,35.555932,-78.727767
1135,Farrell Home Outside B,35.555932,-78.727767
1136,"FB House, Delhi",28.626468,77.227539
1137,"FB House, Delhi B",28.626468,77.227539
1138,Feather Field Ranch Hornitos,37.492897,-120.173978
1139,Feather Field Ranch Hornitos B,37.492897,-120.173978
1140,Fifth and Battle,50.673543,-120.329572
1141,Fifth and Battle B,50.673543,-120.329572
1142,First and Third,40.772832,-111.871567
1143,Flight Park North 2,40.474567,-111.891498
1144,Flight Park North 2 B,40.474567,-111.891498
1145,"Forbes Bay, Indoors, Elizabeth City, NC",36.283674,-76.201812
1146,"Forbes Bay, Indoors, Elizabeth City, NC B",36.283674,-76.201812
1147,"Forks of Salmon, CA",41.259636,-123.331123
1148,"Forks of Salmon, CA B",41.259636,-123.331123
1149,"Fort Collins, CO",40.540491,-105.113982
1150,"Fort Collins, CO B",40.540491,-105.113982
1151,"Fortuna, CA",40.566636,-124.128199
1152,"Fortuna, CA B",40.566636,-124.128199
1153,Fowler Street,42.931668,-72.269125
1154,Fowler Street B,42.931668,-72.269125
1155,FRAQMD office,39.149253,-121.622037
1156,FRAQMD office B,39.149253,-121.622037
1157,Fraser MI,42.53817,-82.933741
1158,Fraser MI B,42.53817,-82.933741
1159,Frelsburg,29.853833,-96.528538
1160,Frelsburg B,29.853833,-96.528538
1161,French Lake,32.638702,-97.386581
1162,French Lake B,32.638702,-97.386581
1163,Fresno - Lester,36.864673,-119.745825
1164,Fresno - Lester B,36.864673,-119.745825
1165,Friends of Calwa,36.706787,-119.757442
1166,Friends of Calwa B,36.706787,-119.757442
1167,Front Office,37.118808,-120.744526
