,Name,lat,lon
539,BASKETT,37.8712,-87.46375
540,Southwick,38.23319,-85.81566
541,Southwick,38.23319,-85.81566
542,Southwick,38.23319,-85.81566
543,Watson Lane,38.06091,-85.89804
544,Watson Lane,38.06091,-85.89804
545,CANNONS LANE,38.22876,-85.65452
546,CANNONS LANE,38.22876,-85.65452
547,Near Road,38.1936,-85.7119
548,JACKSON PURCHASE (PADUCAH PRIMARY),37.05822,-88.57251
549,MAYFIELD ELEMENTARY,37.738458,-84.284952
550,HAZARD,37.28329,-83.20932
551,PIKEVILLE PRIMARY,37.4826,-82.53532
552,PIKEVILLE PRIMARY,37.4826,-82.53532
553,SOMERSET,37.09798,-84.61152
554,ED SPEAR PARK (SMITHS GROVE),37.04926,-86.21487
555,ED SPEAR PARK (SMITHS GROVE),37.04926,-86.21487
556,Shreveport / Calumet,32.471666,-93.794999
557,Shreveport / Calumet,32.471666,-93.794999
558,Vinton,30.227778,-93.578333
559,Capitol,30.46198,-91.17922
560,Capitol,30.46198,-91.17922
561,Capitol,30.46198,-91.17922
562,Geismar,30.217778,-91.060556
563,Kenner,30.043573,-90.275091
564,Marrero,29.883056,-90.083333
565,Lafayette / USGS,30.2175,-92.051389
566,I-610,29.996013,-90.11819
567,Monroe / Airport,32.509713,-92.046093
568,Alexandria,31.177638,-92.410611
569,Chalmette Vista,29.94475,-89.976263
570,Hammond,30.503056,-90.376944
571,Hammond,30.503056,-90.376944
572,Houma,29.678883,-90.779967
573,Port Allen,30.500643,-91.213556
574,COUNTRY KITCHEN BAKERY PARKING LOT,44.089406,-70.214219
575,COUNTRY KITCHEN BAKERY PARKING LOT,44.089406,-70.214219
576,Public Safety Building,47.355332,-68.321106
577,Public Safety Building,47.355332,-68.321106
578,,46.69838,-68.038929
579,RIVERSIDE,46.682299,-68.016195
580,RIVERSIDE,46.682299,-68.016195
581,TB - Tukey's Bridge,43.677994,-70.256178
582,PDO - Portland Deering Oaks,43.660246,-70.268965
583,PDO - Portland Deering Oaks,43.660246,-70.268965
584,PDO - Portland Deering Oaks,43.660246,-70.268965
585,MCFARLAND HILL Air Pollutant Research Site,44.37705,-68.2609
586,MCFARLAND HILL Air Pollutant Research Site,44.37705,-68.2609
587,"Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)",44.312319,-69.786717
588,"Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)",44.312319,-69.786717
589,Rumford Avenue Parking Lot (RAP),44.551419,-70.546319
590,Rumford Avenue Parking Lot (RAP),44.551419,-70.546319
591,KENDUSKEAG PUMP STATION (BUILDING ROOF),44.79886,-68.769675
592,KENDUSKEAG PUMP STATION (BUILDING ROOF),44.79886,-68.769675
593,KENDUSKEAG PUMP STATION (BUILDING ROOF),44.79886,-68.769675
594,GLEN BURNIE,39.169533,-76.627933
595,Padonia,39.462029,-76.631673
596,Padonia,39.462029,-76.631673
597,Essex,39.310833,-76.474444
598,Fair Hill Natural Resource Management Area,39.701444,-75.860051
599,Horn Point,38.587525,-76.141006
600,Piney Run,39.70595,-79.012
601,Edgewood,39.410191,-76.296946
602,Howard County Near Road,39.14313,-76.84611
603,Millington,39.305021,-75.797317
604,Rockville,39.114313,-77.106876
605,HU-Beltsville,39.055277,-76.878333
606,HU-Beltsville,39.055277,-76.878333
607,HU-Beltsville,39.055277,-76.878333
608,PG Equestrian Center,38.81194,-76.74417
609,PG Equestrian Center,38.81194,-76.74417
610,Hagerstown,39.564178,-77.720244
611,Northwest Police Station,39.34465,-76.68538
612,BCFD-TRUCK COMPANY 20,39.28777,-76.546861
613,Oldtown,39.297733,-76.604603
614,Oldtown,39.297733,-76.604603
615,AT THE CORNER OF CENTER ST AND COLUMBUS AVE,42.448009,-73.254108
616,FALL RIVER,41.685707,-71.169235
617,FALL RIVER,41.685707,-71.169235
618,LYNN WATER TREATMENT PLANT,42.474642,-70.970816
619,LYNN WATER TREATMENT PLANT,42.474642,-70.970816
620,CONSENTINO SCHOOL.,42.770837,-71.10229
621,CONSENTINO SCHOOL.,42.770837,-71.10229
622,SENATOR WILLIAM X. WALL EXPERIMENT STATION,42.698215,-71.164413
623,Greenfield 16 Barr Ave,42.605816,-72.596689
624,WESTOVER AFB,42.19438,-72.555112
625,WESTOVER AFB,42.19438,-72.555112
626,LIBERTY ST PARKING LOT,42.108992,-72.590803
627,BLUE HILL OBSERVATORY,42.211774,-71.11397
628,Brockton Buckley,42.065106,-71.012129
629,Brockton Buckley,42.065106,-71.012129
630,BOSTON KENMORE SQ,42.348873,-71.097163
631,DUDLEY SQUARE ROXBURY,42.3295,-71.0826
632,DUDLEY SQUARE ROXBURY,42.3295,-71.0826
633,NORTH END SITE CENTRAL ARTERY,42.3631,-71.0543
634,NORTH END SITE CENTRAL ARTERY,42.3631,-71.0543
635,VON HILLERN ST,42.325186,-71.056061
636,Worcester ywca,42.260102,-71.798375
637,WORCESTER SUMMER STREET,42.263955,-71.794322
638,WORCESTER SUMMER STREET,42.263955,-71.794322
639,Holland,42.767786,-86.148577
640,"JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL",43.571391,-83.890721
641,Coloma,42.19779,-86.309694
642,NORTH OF EASTERDAY AVENUE,46.493611,-84.364167
643,NORTH OF EASTERDAY AVENUE,46.493611,-84.364167
644,NORTH OF EASTERDAY AVENUE,46.493611,-84.364167
645,ODAWA CASINO WASTEWATER PLANT,45.3485,-84.9701
646,,43.047224,-83.670159
647,,42.738618,-84.534633
648,KALAMAZOO FAIRGROUNDS,42.278067,-85.54189
649,KALAMAZOO FAIRGROUNDS,42.278067,-85.54189
650,Gr-Wealthy,42.956117,-85.679117
651,GR-Monroe,42.984173,-85.671339
652,GR-Monroe,42.984173,-85.671339
653,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",41.995568,-83.946559
654,New Haven,42.731394,-82.793463
655,,44.307,-86.242649
656,LOCATED ABOUT 1/4 MILE WEST OF SITE,44.310555,-84.891865
657,,41.923582,-83.34573
658,Oak Park,42.463063,-83.183199
659,Port Huron,42.953336,-82.456229
660,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",42.240565,-83.599602
661,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",42.240565,-83.599602
662,Allen Park,42.22862,-83.2082
663,Southwestern H.S.,42.302786,-83.10653
664,,42.357808,-83.096033
665,East 7 Mile,42.43084,-83.000138
666,SCHOOLCRAFT COLLEGE,42.423063,-83.426263
667,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,42.306674,-83.148754
668,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,42.306674,-83.148754
669,92 FEET FROM WHE STREET,42.187289,-83.153905
670,FIA/Lafayette,42.323341,-83.068473
671,FIA/Lafayette,42.323341,-83.068473
672,,42.421502,-83.425042
673,Anoka Airport,45.13768,-93.207615
674,Anoka Airport,45.13768,-93.207615
675,Detroit Lakes,46.851811,-95.846272
676,Red Lake Nation,47.878159,-95.029172
677,,47.159942,-94.150987
678,,47.159942,-94.150987
679,Brainerd Airport,46.39674,-94.1303
680,Apple Valley,44.73846,-93.23725
681,Apple Valley,44.73846,-93.23725
682,Near Road Lakeville,44.706123,-93.285803
683,Minneapolis Near Roadway NOx,44.965242,-93.254759
684,HC Anderson School,44.95366,-93.25821
685,HC Anderson School,44.95366,-93.25821
686,,44.946341,-93.277353
687,St. Louis Park,44.94805,-93.34315
688,Fernberg Road,47.948622,-91.495574
689,Marshall Airport,44.4438,-95.81789
690,Ben Franklin School,43.996908,-92.450366
691,Ben Franklin School,43.996908,-92.450366
692,Ramsey Health Center,44.95072,-93.09827
693,HARDING SENIOR HIGH SCHOOL,44.95939,-93.03587
694,HARDING SENIOR HIGH SCHOOL,44.95939,-93.03587
695,HARDING SENIOR HIGH SCHOOL,44.95939,-93.03587
696,HARDING SENIOR HIGH SCHOOL,44.95939,-93.03587
697,Virginia,47.523355,-92.536305
698,WDSE,46.81826,-92.08936
699,WDSE,46.81826,-92.08936
700,,46.743657,-92.165998
701,,46.743657,-92.165998
702,Shakopee,44.791437,-93.512534
703,Talahi School,45.549839,-94.13345
704,Anderson North,45.02862,-92.78336
705,Anderson 2,45.02124,-92.77525
706,Anderson 2,45.02124,-92.77525
707,St. Michael,45.20916,-93.66921
708,Hernando,34.82166,-89.98783
709,Hernando,34.82166,-89.98783
710,Hattiesburg,31.323639,-89.287167
711,Hattiesburg,31.323639,-89.287167
712,Grenada,33.834444,-89.792778
713,Waveland,30.300833,-89.395916
714,Gulfport Youth Court,30.390369,-89.049778
715,Jackson NCORE,32.329111,-90.182722
716,Hinds CC,32.346722,-90.225667
717,Pascagoula,30.378287,-88.53393
718,St. Joseph Pump Station,39.741694,-94.858584
719,St. Joseph Pump Station,39.741694,-94.858584
720,Richard Gebaur-South,38.75976,-94.57997
721,El Dorado Springs,37.69,-94.035
722,Liberty,39.30309,-94.376623
723,MSU,37.199541,-93.284874
724,Hillcrest High School,37.256136,-93.299886
725,Troost,39.104758,-94.570796
726,Troost,39.104758,-94.570796
727,"Blue Ridge, I-70",39.047911,-94.450513
728,Arnold West,38.448633,-90.39854
729,Ladue,38.650259,-90.350463
730,South Broadway,38.542551,-90.263711
731,Blair Street,38.656498,-90.198646
732,Blair Street,38.656498,-90.198646
733,Blair Street,38.656498,-90.198646
734,Branch Street,38.656479,-90.189868
735,Forest Park,38.631057,-90.281144
736,Lewistown,47.048537,-109.455315
737,Flathead Valley,48.363694,-114.189272
738,NCORE - Sieben Flats,46.8505,-111.987164
739,NCORE - Sieben Flats,46.8505,-111.987164
740,NCORE - Sieben Flats,46.8505,-111.987164
741,ROSSITER PUMP HOUSE,46.658762,-112.013089
742,ROSSITER PUMP HOUSE,46.658762,-112.013089
743,Libby Courthouse Annex,48.391545,-115.553309
744,MSLA Boyd Park,46.842181,-114.021499
745,MSLA Boyd Park,46.842181,-114.021499
746,French Town - Beckwith,47.012907,-114.224273
747,Malta,48.317507,-107.862471
748,BROADUS,45.440295,-105.370283
749,HAMILTON - PS 46,46.243621,-114.158889
750,Sidney Oil Field,47.803392,-104.485552
751,Birney - Tongue river,45.366151,-106.48982
752,Butte Greeley School,46.002602,-112.501247
753,Butte Greeley School,46.002602,-112.501247
754,4102 Woolworth Ave. on Healthcenter Warehouse,41.247486,-95.973142
755,4102 Woolworth Ave. on Healthcenter Warehouse,41.247486,-95.973142
756,ON TOP OF ELEMENTARY SCHOOL,41.197847,-96.056686
757,ON TOP OF ELEMENTARY SCHOOL,41.197847,-96.056686
758,Grand Island Senior High,40.942099,-98.364967
759,ON ROOF OF HEALTH DEPARTMENT,40.81259,-96.68302
760,ON ROOF OF HEALTH DEPARTMENT,40.81259,-96.68302
761,ON GOLDEN HILLS ELEMENTARY ROOF,41.133294,-95.956103
762,Scottsbluff Senior High School,41.876853,-103.656561
763,ON ROOF OF GOOD SHEPARD LUTHERAN HOME,41.551211,-96.146175
764,GREEN VALLEY,36.04874,-115.052881
765,Jerome Mack-NCore,36.141895,-115.078725
766,Jerome Mack-NCore,36.141895,-115.078725
767,Jerome Mack-NCore,36.141895,-115.078725
768,Sunrise Acres,36.163959,-115.113916
769,Sunrise Acres,36.163959,-115.113916
770,Jean,35.785671,-115.357048
771,JD Smith,36.19126,-115.12293
772,Las Vegas Paiute Air Quality Site,36.357786,-115.362234
773,SE CORNER OF PARK UTILITY YARD,38.897557,-119.732507
774,Reno3,39.525083,-119.807717
775,Reno3,39.525083,-119.807717
776,Reno3,39.525083,-119.807717
777,Sparks,39.540917,-119.746761
778,OLD NATIONAL GUARD ARMORY,39.1447,-119.7661
779,OLD NATIONAL GUARD ARMORY,39.1447,-119.7661
780,FIELD OFFICE ON THE GROUNDS OF THE FORMER STATE PRISON,43.566111,-71.496361
781,WATER STREET,42.930472,-72.272389
782,WATER STREET,42.930472,-72.272389
783,LEBANON AIRPORT ROAD,43.629611,-72.309583
784,LEBANON AIRPORT ROAD,43.629611,-72.309583
785,MILLER STATE PARK,42.86175,-71.878389
786,MILLER STATE PARK,42.86175,-71.878389
787,PORTSMOUTH - PEIRCE ISLAND,43.075333,-70.748
788,PORTSMOUTH - PEIRCE ISLAND,43.075333,-70.748
789,MOOSEHILL SCHOOL,42.862536,-71.380172
790,MOOSEHILL SCHOOL,42.862536,-71.380172
791,MOOSEHILL SCHOOL,42.862536,-71.380172
792,MOOSEHILL SCHOOL,42.862536,-71.380172
793,Brigantine,39.464872,-74.448736
794,Atlantic City,39.36326,-74.431
795,Fort Lee Library,40.852256,-73.973314
796,Fort Lee Near Road,40.85355,-73.9661
797,Camden Spruce Street,39.934446,-75.125291
798,Pennsauken,39.989036,-75.050008
799,Newark - Firehouse,40.720989,-74.192892
800,Gibbstown,39.830806,-75.284723
801,Jersey City Firehouse,40.725454,-74.05229
802,Jersey City Firehouse,40.725454,-74.05229
803,Union City,40.772793,-74.031718
804,Trenton,40.222411,-74.763167
805,Washington Crossing,40.31239,-74.87266
806,New Brunswick,40.472825,-74.422403
807,Chester,40.787628,-74.676301
808,Toms River,39.994908,-74.170447
809,Paterson,40.918381,-74.168092
810,Elizabeth Lab,40.64144,-74.208365
811,Elizabeth Lab,40.64144,-74.208365
812,Rahway,40.603943,-74.276174
813,Columbia WMA,40.92458,-75.067815
814,DEL NORTE HIGH SCHOOL,35.1343,-106.5852
815,DEL NORTE HIGH SCHOOL,35.1343,-106.5852
816,SOUTH VALLEY,35.01708,-106.65739
817,LAS CRUCES DISTRICT OFFICE OF NM ENVIRONMENT DEPT,32.321944,-106.767778
818,HOBBS-JEFFERSON,32.726656,-103.122917
819,Farmington Environment Department Office,36.774162,-108.165034
820,Farmington Environment Department Office,36.774162,-108.165034
821,ALBANY COUNTY HEALTH DEPT,42.64225,-73.75464
822,ALBANY COUNTY HEALTH DEPT,42.64225,-73.75464
823,LOUDONVILLE,42.68075,-73.75733
824,IS 52,40.81618,-73.902
825,IS 52,40.81618,-73.902
826,PFIZER LAB SITE,40.8679,-73.87809
827,DUNKIRK,42.49963,-79.31881
828,AMHERST,42.99328,-78.77153
829,BUFFALO,42.876907,-78.809526
830,,42.921107,-78.765825
831,WHITEFACE BASE,44.39308,-73.8589
832,JHS 126,40.71961,-73.94771
833,,43.145013,-77.55728
834,ROCHESTER 2,43.14618,-77.54817
835,ROCHESTER 2,43.14618,-77.54817
836,IS 45,40.7997,-73.93432
837,IS 45,40.7997,-73.93432
838,PS 19,40.73,-73.98446
839,DIVISION STREET,40.71436,-73.99518
840,EAST SYRACUSE,43.05235,-76.05921
841,EAST SYRACUSE,43.05235,-76.05921
842,NEWBURGH,41.49916,-74.00885
843,QUEENS COLLEGE 2,40.73614,-73.82153
844,QUEENS COLLEGE 2,40.73614,-73.82153
845,RICHMOND POST OFFICE,40.63307,-74.13719
846,PINNACLE STATE PARK,42.09142,-77.20978
847,PINNACLE STATE PARK,42.09142,-77.20978
848,BABYLON,40.74529,-73.41919
849,Hopedale,36.089004,-79.407821
850,Board Of Ed. Bldg.,35.6075,-82.583333
851,Board Of Ed. Bldg.,35.6075,-82.583333
852,Cherry Grove,36.307033,-79.467417
853,Hickory Water Tower,35.728889,-81.365556
854,Hickory Water Tower,35.728889,-81.365556
855,Hickory Water Tower,35.728889,-81.365556
856,Pittsboro,35.757222,-79.159722
857,William Owen School,35.041416,-78.953112
858,Lexington water tower,35.814444,-80.2625
859,Lexington water tower,35.814444,-80.2625
860,Kenansville,34.954823,-77.960781
861,Durham Armory,36.032944,-78.905417
862,,36.110556,-80.226667
863,,36.026,-80.342
864,,36.026,-80.342
865,Mendenhall School,36.109167,-79.801111
866,Colfax,36.06866,-80.00705
867,Waynesville Rec Center,35.50575,-82.97918
868,PM2.5 COLOCATED MONITORS LOCATED ON TOP OF BUILDING,35.466667,-83.278056
869,PM2.5 COLOCATED MONITORS LOCATED ON TOP OF BUILDING,35.466667,-83.278056
870,West Johnston Co.,35.590833,-78.461944
871,Blackstone,35.4325,-79.2887
872,Marion Sch.,35.687406,-81.993808
873,Marion Sch.,35.687406,-81.993808
874,Jamesville School,35.81066,-76.906249
875,Jamesville School,35.81066,-76.906249
876,Garinger High School,35.2401,-80.785683
877,Montclaire Elementary School,35.151283,-80.866983
878,Montclaire Elementary School,35.151283,-80.866983
879,OAKDALE,35.3041,-80.88865
880,,35.912487,-82.062082
881,Candor: EPA CASTNet Site,35.2632,-79.836613
882,Candor: EPA CASTNet Site,35.2632,-79.836613
883,Castle Hayne,34.364167,-77.838611
884,Castle Hayne,34.364167,-77.838611
885,Pitt Agri. Center,35.63861,-77.35805
886,Rockwell,35.551868,-80.395039
887,Rockwell,35.551868,-80.395039
888,Rockwell,35.551868,-80.395039
889,Bryson City,35.434767,-83.442133
890,Millbrook School,35.856111,-78.574167
891,Millbrook School,35.856111,-78.574167
892,Boone (School),36.221944,-81.663056
893,Boone (School),36.221944,-81.663056
894,Dillard School,35.369214,-77.993893
895,Dillard School,35.369214,-77.993893
896,PAINTED CANYON,46.8943,-103.37853
897,PAINTED CANYON,46.8943,-103.37853
898,LOSTWOOD NWR,48.64193,-102.4018
899,BISMARCK RESIDENTIAL,46.825425,-100.76821
900,BISMARCK RESIDENTIAL,46.825425,-100.76821
901,BISMARCK RESIDENTIAL,46.825425,-100.76821
902,FARGO NW,46.933754,-96.85535
903,FARGO NW,46.933754,-96.85535
904,DUNN CENTER,47.3132,-102.5273
905,TRNP-NU,47.5812,-103.2995
906,BEULAH NORTH,47.298611,-101.766944
907,BEULAH NORTH,47.298611,-101.766944
908,HANNOVER,47.185833,-101.428056
909,Williston,48.15278,-103.63951
910,LIMA BATH,40.770944,-84.0539
911,LIMA BATH,40.770944,-84.0539
912,GIFFORD,39.442165,-81.908827
913,GIFFORD,39.442165,-81.908827
914,VERITY,39.4938,-84.3543
915,VERITY,39.4938,-84.3543
916,SACRED HEART (SHS),39.33839,-84.5666
917,SACRED HEART (SHS),39.33839,-84.5666
918,AMANDA,39.478849,-84.407675
919,AMANDA,39.478849,-84.407675
920,YANKEE,39.472436,-84.394952
921,YANKEE,39.472436,-84.394952
922,,39.478686,-84.397112
923,SPRIELD2 (SPRINGFIELD FIREHOUSE,39.92882,-83.80949
924,SPRIELD2 (SPRINGFIELD FIREHOUSE,39.92882,-83.80949
925,5TH DISTRICT,41.55523,-81.575256
926,ST. THEODO,41.477011,-81.682383
927,ST. THEODO,41.477011,-81.682383
928,FIRE (CLEVELAND),41.471782,-81.656792
929,GT CRAIG,41.492117,-81.678449
930,GT CRAIG,41.492117,-81.678449
931,HARVARD YARDS,41.446682,-81.662419
932,BROOKPARK,41.39629,-81.818667
933,FAIRGROUNDS (GILLIGAN BLDG),39.99875,-82.99344
934,NEW_ALBNY,40.0845,-82.81552
935,,39.928531,-82.980105
936,,39.928531,-82.980105
937,MAPLE_C,40.0877,-82.959773
938,YELLOW SPRINGS,39.80834,-83.88705
939,YELLOW SPRINGS,39.80834,-83.88705
940,YELLOW SPRINGS,39.80834,-83.88705
941,SYCAMORE,39.2787,-84.36612
942,SYCAMORE,39.2787,-84.36612
943,COLERAIN,39.21494,-84.69086
944,COLERAIN,39.21494,-84.69086
945,CARTHAGE,39.19433,-84.47898
946,CARTHAGE,39.19433,-84.47898
947,TAFT,39.12886,-84.50404
948,TAFT,39.12886,-84.50404
949,TAFT,39.12886,-84.50404
950,LOWER PRICE HILL (LPH),39.10492,-84.55117
951,LOWER PRICE HILL (LPH),39.10492,-84.55117
952,STEUBEN,40.36644,-80.61558
953,STEUBEN,40.36644,-80.61558
954,STEUBEN,40.36644,-80.61558
955,,40.319511,-80.607945
956,,40.319511,-80.607945
957,JFS (PAINSVILLE),41.726811,-81.242156
958,JFS (PAINSVILLE),41.726811,-81.242156
959,ODOT (IRONTON),38.508114,-82.659301
960,BARR SCHOOL,41.463071,-82.114261
961,BARR SCHOOL,41.463071,-82.114261
962,ERIE,41.644067,-83.54625
963,ERIE,41.644067,-83.54625
964,RAPS,41.620633,-83.64225
965,TOLEDO WATER FILTRATION,41.662567,-83.478333
966,F.S. #7,41.111126,-80.645062
967,F.S. #7,41.111126,-80.645062
968,,41.095938,-80.658516
969,,41.095938,-80.658516
970,CHIPPEWA,41.0604,-81.9239
971,CHIPPEWA,41.0604,-81.9239
972,Sinclair Bldg 17,39.755969,-84.198674
973,Sinclair Bldg 17,39.755969,-84.198674
974,RAVENNA,41.1644,-81.2352
975,NATIONAL TRAIL SCHOOL,39.83562,-84.72049
976,PWTP (NEW BOSTON),38.754595,-82.917
977,PWTP (NEW BOSTON),38.754595,-82.917
978,CANTON FS 8,40.786878,-81.394186
979,CANTON FS 8,40.786878,-81.394186
980,"CANTON 2, SEARS BLDG.",40.800729,-81.373008
981,EAST_HS,41.063526,-81.468956
982,EAST_HS,41.063526,-81.468956
983,EAST_HS,41.063526,-81.468956
984,5 POINTS,41.087956,-81.541611
985,MOORE WATER TOWER,35.320105,-97.484099
986,LAWTON NORTH,34.63298,-98.42879
987,SEILING MUNICIPAL AIRPORT,36.158414,-98.931973
988,Ponca City Salvation Army,36.697274,-97.081321
989,WEATHER STATION - BURNYEYVILLE MESONET SITE,33.880812,-97.275896
990,CENTRAL FIRE STATION,35.47292,-97.52709
991,OKC NORTH,35.614131,-97.475083
992,OKC NORTH,35.614131,-97.475083
993,McALESTER MUNICIPAL AIRPORT,34.90227,-95.784375
994,McALESTER MUNICIPAL AIRPORT,34.90227,-95.784375
995,,35.40814,-94.524413
996,TULSA SOUTH,35.953708,-96.004975
997,NORTH TULSA - FIRE STATION#24,36.204902,-95.976537
998,NORTH TULSA - FIRE STATION#24,36.204902,-95.976537
999,NORTH TULSA - FIRE STATION#24,36.204902,-95.976537
1000,Prineville - Davidson Park,44.299787,-120.844773
1001,Burns - Washington Park (BWS),43.58925,-119.04872
1002,Medford - Grant and Belmont Sts. (MGB),42.31411,-122.87923
1003,Medford - Grant and Belmont Sts. (MGB),42.31411,-122.87923
1004,GRANTS PASS PARKSIDE SCHOOL,42.434139,-123.348466
1005,Klamath Falls - Peterson School,42.190296,-121.731369
1006,"Lakeview, CENTER and M ST.  (LCM)",42.189215,-120.353969
1007,Eugene - Hwy 99 (E99),44.067224,-123.141352
1008,Eugene - AMAZON PARK (EAP),44.026312,-123.083737
1009,Eugene - AMAZON PARK (EAP),44.026312,-123.083737
1010,Springfield - City Hall,44.046696,-123.017704
1011,Oakridge - (OAK),43.744352,-122.480487
1012,Cottage Grove - City Shops (CGC),43.799501,-123.053487
1013,Portland - SE Lafayette,45.496641,-122.602877
1014,,45.66408,-118.68909
1015,Hillsboro - Hare Field,45.528501,-122.972398
1016,NARSTO SITE ARENDTSVILLE,39.92002,-77.30968
1017,Avalon,40.499767,-80.071337
1018,Lawrenceville,40.46542,-79.960757
1019,Lawrenceville,40.46542,-79.960757
1020,South Allegheny Middle/High School,40.323768,-79.868062
1021,South Allegheny Middle/High School,40.323768,-79.868062
1022,South Fayette,40.375644,-80.169943
1023,North Park,40.606624,-80.021669
1024,Harrison 2,40.617488,-79.727664
1025,North Braddock,40.402328,-79.860973
1026,Clairton Educational Center,40.294341,-79.885331
1027,LAT/LON IS CENTER OF TRAILER,40.814183,-79.56475
1028,,40.747796,-80.316442
1029,,40.747796,-80.316442
1030,Reading Airport,40.38335,-75.9686
1031,Reading Airport,40.38335,-75.9686
1032,,40.535278,-78.370833
1033,A420170012LAT/LONG POINT IS OF SAMPLING INLET,40.107222,-74.882222
1034,A420170012LAT/LONG POINT IS OF SAMPLING INLET,40.107222,-74.882222
1035,,40.309722,-78.915
1036,LAT/LON=POINT SW CORNER OF TRAILER,40.811389,-77.877028
1037,LAT/LON=POINT SW CORNER OF TRAILER,40.811389,-77.877028
1038,CHESTER COUNTY TRANSPORT SITE INTO PHILADELPHIA,39.834461,-75.768242
1039,CHESTER COUNTY TRANSPORT SITE INTO PHILADELPHIA,39.834461,-75.768242
1040,LAT/LON POINT=LOCATION OF PM-2.5 MONITOR INLET,40.246528,-77.18675
1041,LAT/LON POINT=LOCATION OF PM-2.5 MONITOR INLET,40.246528,-77.18675
1042,A420430401LAT/LON POINT IS AT CORNER OF TRAILER,40.246992,-76.846988
1043,A420430401LAT/LON POINT IS AT CORNER OF TRAILER,40.246992,-76.846988
1044,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,39.835556,-75.3725
1045,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,39.835556,-75.3725
1046,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,39.818715,-75.413973
1047,,42.14175,-80.038611
1048,A420692006LAT/LON POINT IS AT CORNER OF TRAILER,41.442778,-75.623056
1049,A420710007LAT/LON POINT AT CORNER OF TRAILER,40.046667,-76.283333
1050,A420710007LAT/LON POINT AT CORNER OF TRAILER,40.046667,-76.283333
1051,A420710007LAT/LON POINT AT CORNER OF TRAILER,40.046667,-76.283333
1052,Lancaster DW,40.043833,-76.1124
1053,Lebanon,40.337328,-76.383447
1054,,41.215014,-80.484779
1055,,41.215014,-80.484779
1056,SWIFTWATER,41.08306,-75.32328
1057,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,40.112222,-75.309167
1058,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,40.112222,-75.309167
1059,LAT/LON POINT IS CENTER OF TRAILER,40.628056,-75.341111
1060,LAT/LON POINT IS CENTER OF TRAILER,40.628056,-75.341111
1061,,40.645889,-75.404397
1062,Air Management Services Laboratory (AMS LAB),40.008889,-75.09778
1063,Air Management Services Laboratory (AMS LAB),40.008889,-75.09778
1064,COMMUNITY HEALTH SERVICES (CHS),39.944651,-75.165206
1065,North East Waste (NEW),39.991389,-75.080833
1066,North East Waste (NEW),39.991389,-75.080833
1067,Ritner (RIT),39.922867,-75.186921
1068,Fire Administration Building (FAB),39.960061,-75.142224
1069,,40.054128,-74.984802
1070,PENN STATE OZONE MONITORING SITE,41.644722,-76.939167
1071,,40.146667,-79.902222
1072,,40.170556,-80.261389
1073,,40.170556,-80.261389
1074,,40.445278,-80.420833
1075,,40.445278,-80.420833
1076,LAT/LON POINT IS TRAILER,40.304694,-79.505667
1077,LAT/LON POINT IS TRAILER,40.304694,-79.505667
1078,LAT/LON POINT IS TRAILER,40.304694,-79.505667
1079,A421330008LAT/LON POINT AT CORNER OF TRAILER,39.965278,-76.699444
1080,A421330008LAT/LON POINT AT CORNER OF TRAILER,39.965278,-76.699444
1081,A421330008LAT/LON POINT AT CORNER OF TRAILER,39.965278,-76.699444
1082,AJ,41.615237,-71.72
1083,AJ,41.615237,-71.72
1084,Urban League BUILDING ROOFTOP,41.807776,-71.415105
1085,Urban League BUILDING ROOFTOP,41.807776,-71.415105
1086,Urban League BUILDING ROOFTOP,41.807776,-71.415105
1087,"Vernon St, Pawtucket",41.874668,-71.379971
1088,Near Rd,41.829495,-71.417457
1089,FRANCIS SCHOOL East Providence,41.841573,-71.36077
1090,FRANCIS SCHOOL East Providence,41.841573,-71.36077
1091,US-EPA Laboratory,41.49511,-71.423705
1092,FAA Tower,32.980254,-80.06501
1093,FAA Tower,32.980254,-80.06501
1094,CHARLESTON PUBLIC WORKS,32.790984,-79.958694
1095,CHESTERFIELD,34.615367,-80.198787
1096,TRENTON,33.739963,-81.853635
1097,Williams Middle School,34.214263,-79.767347
1098,Greenville ESC,34.843895,-82.414585
1099,Greenville ESC,34.843895,-82.414585
1100,Hillcrest Middle School,34.751848,-82.256701
1101,Hillcrest Middle School,34.751848,-82.256701
1102,IRMO,34.051017,-81.15495
1103,LONG CREEK,34.805261,-83.2377
1104,PARKLANE,34.093959,-80.962304
1105,BATES HOUSE,33.991509,-81.024141
1106,BATES HOUSE,33.991509,-81.024141
1107,T.K. Gregg,34.955566,-81.924797
